"UMI_transID","UMI_cellID","target","CellId","pixel_x","pixel_y","idx_z","x","y","z","tLLR_maxCellType","score_tLLR_maxCellType","DecVal","SVM_class","SVM_cell_type"
"t_1_2_166691","c_1_2_2733","HLA-A",2733,813.9819,2520.291,1,227.516742,-3154.65238,0.8,"e",-0.81524096451094,0.999977163187926,"1","e"
"t_1_2_166693","c_1_2_2733","B2M",2733,835.23,2520.94,1,231.3414,-3154.7692,0.8,"e",-0.760298361278963,1.1105697957971,"1","e"
"t_1_2_166695","c_1_2_2733","FN1",2733,842.9833,2521.733,1,232.736994,-3154.91194,0.8,"e",-0.554819473281333,1.11303974634011,"1","e"
"t_1_2_166697","c_1_2_2733","B2M",2733,879.95,2521.917,1,239.391,-3154.94506,0.8,"e",-0.760298361278963,1.20229065755296,"1","e"
"t_1_2_166702","c_1_2_2733","CCND1",2733,873.7,2523.76,1,238.266,-3155.2768,0.8,"e",-3.10608853174243,0.491803629628559,"1","e"
"t_1_2_166718","c_1_2_2733","CD81",2733,838.2,2527.35,1,231.876,-3155.923,0.8,"e",-1.29732082451444,1.10481837698253,"1","e"
"t_1_2_166720","c_1_2_2733","HLA-A",2733,863.92,2528.02,1,236.5056,-3156.0436,0.8,"e",-0.81524096451094,1.06835406384502,"1","e"
"t_1_2_166724","c_1_2_2733","APOD",2733,823.6111,2530.022,1,229.249998,-3156.40396,0.8,"e",-2.92621869946705,1.06413343026731,"1","e"
"t_1_2_166731","c_1_2_2733","TIMP1",2733,844.78,2533.16,1,233.0604,-3156.9688,0.8,"e",-1.02493281677908,1.00001661981246,"1","e"
"t_1_2_166748","c_1_2_2733","B2M",2733,867,2539.933,1,237.06,-3158.18794,0.8,"e",-0.760298361278963,1.00039514080991,"1","e"
"t_1_2_166760","c_1_2_2733","TIMP1",2733,841.5099,2543.97,1,232.471782,-3158.9146,0.8,"e",-1.02493281677908,0.371420882838096,"1","e"
"t_1_2_166766","c_1_2_2733","COL6A2",2733,801.4333,2546.067,1,225.257994,-3159.29206,0.8,"e",-1.89253045821496,0.999946526728389,"1","e"
"t_1_2_166768","c_1_2_2733","GPNMB",2733,831.7222,2546.922,1,230.709996,-3159.44596,0.8,"e",-1.13795284053725,0.99981998445202,"1","e"
"t_1_2_166772","c_1_2_2733","SPRY2",2733,782.9401,2547.56,1,221.929218,-3159.5608,0.8,"e",-0.802702049256468,0.99986920863806,"1","e"
"t_1_2_166773","c_1_2_2733","RPL21",2733,868.2,2548.18,1,237.276,-3159.6724,0.8,"e",-1.35087678770253,1.01273135598483,"1","e"
"t_1_2_166777","c_1_2_2733","CCND1",2733,797.4714,2548.671,1,224.544852,-3159.76078,0.8,"e",-3.10608853174243,0.693734986256122,"1","e"
"t_1_2_166779","c_1_2_2733","IFI27",2733,782.1857,2549.572,1,221.793426,-3159.92296,0.8,"e",-1.26442084507915,1.01170206077423,"1","e"
"t_1_2_166780","c_1_2_2733","NEAT1",2733,821.32,2549.52,1,228.8376,-3159.9136,0.8,"e",-0.492345148800258,1.00021259617167,"1","e"
"t_1_2_166802","c_1_2_2733","VIM",2733,768.9286,2554.771,1,219.407148,-3160.85878,0.8,"e",-2.21720275503733,0.223615489875867,"1","e"
"t_1_2_166812","c_1_2_2733","CTNNB1",2733,858.17,2556.85,1,235.4706,-3161.233,0.8,"e",-0.679510253451087,1.00027169638969,"1","e"
"t_1_2_166823","c_1_2_2733","RPL37",2733,776.65,2559.35,1,220.797,-3161.683,0.8,"e",-0.877090810375356,0.999739560822134,"1","e"
"t_1_2_166847","c_1_2_2733","CD63",2733,805.3,2565.62,1,225.954,-3162.8116,0.8,"e",-1.29633731920844,1.07772606572625,"1","e"
"t_1_2_166872","c_1_2_2733","HLA-B",2733,865.725,2571.55,1,236.8305,-3163.879,0.8,"e",-1.31591637617107,1.0795849313255,"1","e"
"t_1_2_166880","c_1_2_2733","S100A6",2733,837.775,2572.95,1,231.7995,-3164.131,0.8,"e",-2.21418061794464,0.73633151373722,"1","e"
"t_1_2_166886","c_1_2_2733","LIF",2733,816.375,2574.25,1,227.9475,-3164.365,0.8,"e",-0.450294119779525,1.06374005634099,"1","e"
"t_1_2_166898","c_1_2_2733","RPL21",2733,835.3,2576.767,1,231.354,-3164.81806,0.8,"e",-1.35087678770253,0.813297660722331,"1","e"
"t_1_2_166900","c_1_2_2733","NEAT1",2733,828.9833,2577.017,1,230.216994,-3164.86306,0.8,"e",-0.492345148800258,1.0406568945956,"1","e"
"t_1_2_166902","c_1_2_2733","ITGAV",2733,822.5667,2577.4,1,229.062006,-3164.932,0.8,"e",-3.24656051012243,0.9410184615816,"1","e"
"t_1_2_166904","c_1_2_2733","MALAT1",2733,819.98,2578.14,1,228.5964,-3165.0652,0.8,"e",-0.470154514681536,0.999790930860961,"1","e"
"t_1_2_166911","c_1_2_2733","BTG1",2733,845.9401,2580.26,1,233.269218,-3165.4468,0.8,"e",-0.864341531663612,0.768497546104506,"1","e"
"t_1_2_166914","c_1_2_2733","C11orf96",2733,866.225,2580.912,1,236.9205,-3165.56416,0.8,"e",-3.50846263973836,0.538887244178349,"1","e"
"t_1_2_166916","c_1_2_2733","NOSIP",2733,799.6833,2581.417,1,224.942994,-3165.65506,0.8,"e",-0.444962949124569,1.00020020788141,"1","e"
"t_1_2_166934","c_1_2_2733","BST2",2733,792.37,2586.2,1,223.6266,-3166.516,0.8,"e",-0.319726931008764,1.00013423127135,"1","e"
"t_1_2_166936","c_1_2_2733","SAT1",2733,785.6285,2586.286,1,222.41313,-3166.53148,0.8,"e",0,1.00035011100763,"1","e"
"t_1_2_166944","c_1_2_2733","S100A6",2733,791.9,2588.69,1,223.542,-3166.9642,0.8,"e",-2.21418061794464,0.832565239122173,"1","e"
"t_1_2_166966","c_1_2_2733","IL10RA",2733,810.725,2593.65,1,226.9305,-3167.857,0.8,"e",-1.37114077359122,1.01084985585798,"1","e"
"t_1_2_167004","c_1_2_2733","IL1RAP",2733,834.12,2603.26,1,231.1416,-3169.5868,0.8,"e",-0.242506329829414,0.607207872212115,"1","e"
"t_1_2_167025","c_1_2_2733","SMAD2",2733,807.8,2607.009,1,226.404,-3170.26162,0.8,"e",0,0.778782498464479,"1","e"
"t_1_2_167047","c_1_2_2733","LTBR",2733,823.02,2613.84,1,229.1436,-3171.4912,0.8,"e",-0.830671179994744,1.0000067666459,"1","e"
"t_1_2_179260","c_1_2_2659","HLA-DPB1",2659,1014.922,2442.167,1,263.68596,-3140.59006,0.8,"e",-1.36879600054545,1.04274093687407,"1","e"
"t_1_2_179265","c_1_2_2659","HLA-DPB1",2659,1015.786,2442.871,1,263.84148,-3140.71678,0.8,"e",-1.36879600054545,1.00002688527419,"1","e"
"t_1_2_179271","c_1_2_2659","CXCL9",2659,1027.625,2443.175,1,265.9725,-3140.7715,0.8,"e",-3.61843992839932,-0.915193230117206,"0","e"
"t_1_2_179277","c_1_2_2659","HLA-DPA1",2659,1023.183,2443.8,1,265.17294,-3140.884,0.8,"e",-2.62134703558446,-0.611636422190701,"0","e"
"t_1_2_179278","c_1_2_2659","HLA-DRA",2659,1017.987,2443.963,1,264.23766,-3140.91334,0.8,"e",-3.03215204496956,0.751936022968634,"1","e"
"t_1_2_179283","c_1_2_2659","HLA-DPA1",2659,1024.04,2444.04,1,265.3272,-3140.9272,0.8,"e",-2.62134703558446,-0.77936206037866,"0","e"
"t_1_2_179324","c_1_2_2659","CD74",2659,1024.075,2447.025,1,265.3335,-3141.4645,0.8,"e",-3.63246071656441,-0.63880433943915,"0","e"
"t_1_2_179489","c_1_2_2659","HLA-DPB1",2659,1013.25,2463.625,1,263.385,-3144.4525,0.8,"e",-1.36879600054545,1.00053957316653,"1","e"
"t_1_2_179558","c_1_2_2659","C1QC",2659,1014.7,2471.1,1,263.646,-3145.798,0.8,"e",-1.00988196288614,0.988543370604485,"1","e"
"t_1_2_179653","c_1_2_2659","OAS1",2659,1038.392,2480.692,1,267.91056,-3147.52456,0.8,"e",-0.00913738790309981,1.01267996113274,"1","e"
"t_1_2_179671","c_1_2_2659","RPL22",2659,1017.467,2482.35,1,264.14406,-3147.823,0.8,"e",-0.723261368824319,0.99999236071352,"1","e"
"t_1_2_179701","c_1_2_2659","GPNMB",2659,1034.487,2486.106,1,267.20766,-3148.49908,0.8,"e",-1.13795284053725,1.00151416928118,"1","e"
"t_1_2_179708","c_1_2_2659","MZT2A",2659,1035.745,2486.945,1,267.4341,-3148.6501,0.8,"e",-1.39001825857841,0.999630717573408,"1","e"
"t_1_2_179713","c_1_2_2659","TIMP1",2659,1046.45,2487.15,1,269.361,-3148.687,0.8,"e",-1.02493281677908,1.13385203383828,"1","e"
"t_1_2_179727","c_1_2_2659","CD74",2659,1014.4,2488.3,1,263.592,-3148.894,0.8,"e",-3.63246071656441,0.614532530472384,"1","e"
"t_1_2_179739","c_1_2_2659","CALM2",2659,1003.92,2489.44,1,261.7056,-3149.0992,0.8,"e",-2.41110004984011,-1.0004094179251,"0","e"
"t_1_2_179747","c_1_2_2659","HLA-C",2659,1042.562,2490.125,1,268.66116,-3149.2225,0.8,"e",-1.19147033105972,0.999909133199379,"1","e"
"t_1_2_179770","c_1_2_2659","MALAT1",2659,1029.014,2491.914,1,266.22252,-3149.54452,0.8,"e",-0.470154514681536,0.862097527541294,"1","e"
"t_1_2_179782","c_1_2_2659","HSP90B1",2659,1028.9,2493.455,1,266.202,-3149.8219,0.8,"e",-2.19681423975674,0.85065596608979,"1","e"
"t_1_2_179796","c_1_2_2659","S100A6",2659,1045.708,2494.866,1,269.22744,-3150.07588,0.8,"e",-2.21418061794464,0.729719138095198,"1","e"
"t_1_2_179812","c_1_2_2659","RPL21",2659,1035.431,2496.15,1,267.37758,-3150.307,0.8,"e",-1.35087678770253,1.03514256539129,"1","e"
"t_1_2_179899","c_1_2_2733","MECOM",2733,844.1899,2504.97,1,232.954182,-3151.8946,0.8,"e",-0.991923052972437,-0.328033699333466,"0","e"
"t_1_2_179913","c_1_2_2733","HLA-C",2733,832.225,2506.5,1,230.8005,-3152.17,0.8,"e",-1.19147033105972,1.00000639694525,"1","e"
"t_1_2_179948","c_1_2_2733","MMP14",2733,808.2545,2509.891,1,226.48581,-3152.78038,0.8,"e",-2.77168522255995,0.930411068888738,"1","e"
"t_1_2_179949","c_1_2_2733","HLA-B",2733,814.475,2509.975,1,227.6055,-3152.7955,0.8,"e",-1.31591637617107,0.977833179670561,"1","e"
"t_1_2_179954","c_1_2_2733","GPX1",2733,811.1333,2510.433,1,227.003994,-3152.87794,0.8,"e",0,0.966656604597577,"1","e"
"t_1_2_179961","c_1_2_2733","CD81",2733,814.3,2511.15,1,227.574,-3153.007,0.8,"e",-1.29732082451444,1.01908276010553,"1","e"
"t_1_2_179971","c_1_2_2733","H2AZ1",2733,839.6833,2512.183,1,232.142994,-3153.19294,0.8,"e",-2.2669291352332,0.385519208260666,"1","e"
"t_1_2_179977","c_1_2_2733","S100A6",2733,866.2166,2512.95,1,236.918988,-3153.331,0.8,"e",-2.21418061794464,0.433804576116662,"1","e"
"t_1_2_179990","c_1_2_2733","VIM",2733,782.225,2513.975,1,221.8005,-3153.5155,0.8,"e",-2.21720275503733,0.816005241910237,"1","e"
"t_1_2_179993","c_1_2_2733","CD63",2733,847.2625,2514.025,1,233.50725,-3153.5245,0.8,"e",-1.29633731920844,1.13028633657834,"1","e"
"t_1_2_179998","c_1_2_2733","IL15",2733,824.4749,2514.587,1,229.405482,-3153.62566,0.8,"e",-4.36764682981117,1.02481058579711,"1","e"
"t_1_2_180001","c_1_2_2733","HLA-B",2733,837.4125,2514.575,1,231.73425,-3153.6235,0.8,"e",-1.31591637617107,0.716018475142161,"1","e"
"t_1_2_180018","c_1_2_2733","B2M",2733,793.175,2516.1,1,223.7715,-3153.898,0.8,"e",-0.760298361278963,0.966968443534914,"1","e"
"t_1_2_180025","c_1_2_2733","HLA-DPA1",2733,777.7667,2516.855,1,220.998006,-3154.0339,0.8,"e",-2.62134703558446,0.811949368899487,"1","e"
"t_1_2_180028","c_1_2_2733","PHLDA2",2733,790.0599,2517.02,1,223.210782,-3154.0636,0.8,"e",-0.19087511607585,1.01201797030746,"1","e"
"t_1_2_180030","c_1_2_2733","CD81",2733,828.025,2517.25,1,230.0445,-3154.105,0.8,"e",-1.29732082451444,1.00028146053577,"1","e"
"t_1_2_180031","c_1_2_2733","CD59",2733,779,2517.175,1,221.22,-3154.0915,0.8,"e",-0.806139075366508,0.863586555490774,"1","e"
"t_1_2_180039","c_1_2_2733","S100A10",2733,798.075,2518.525,1,224.6535,-3154.3345,0.8,"e",-1.11002422070301,0.949336981478455,"1","e"
"t_1_2_180040","c_1_2_2733","IGFBP7",2733,793.2,2518.74,1,223.776,-3154.3732,0.8,"e",-2.26307157008211,0.974643859823408,"1","e"
"t_1_2_180045","c_1_2_2733","B2M",2733,859.2,2519.2,1,235.656,-3154.456,0.8,"e",-0.760298361278963,1.0003481055557,"1","e"
"t_1_2_180051","c_1_2_2733","HLA-DPA1",2733,800.05,2520.05,1,225.009,-3154.609,0.8,"e",-2.62134703558446,0.983453192332115,"1","e"
"t_1_2_180057","c_1_2_2733","CD81",2733,799.7667,2520.844,1,224.958006,-3154.75192,0.8,"e",-1.29732082451444,0.999594831369837,"1","e"
"t_1_2_180062","c_1_2_2733","EIF5A",2733,769.9,2521.2,1,219.582,-3154.816,0.8,"e",-2.43542959324565,0.168642069438729,"1","e"
"t_1_2_180063","c_1_2_2733","S100A6",2733,870.7167,2521.367,1,237.729006,-3154.84606,0.8,"e",-2.21418061794464,0.856817182100669,"1","e"
"t_1_2_180069","c_1_2_2733","CALD1",2733,796.7,2522.325,1,224.406,-3155.0185,0.8,"e",-0.373502518050216,1.03778866464025,"1","e"
"t_1_2_180072","c_1_2_2733","HLA-B",2733,822.6461,2522.892,1,229.076298,-3155.12056,0.8,"e",-1.31591637617107,1.00045777516023,"1","e"
"t_1_2_180101","c_1_2_2733","RGS2",2733,880.4445,2526.1,1,239.48001,-3155.698,0.8,"e",0,0.847926157530175,"1","e"
"t_1_2_180106","c_1_2_2733","CTSW",2733,811.48,2526.72,1,227.0664,-3155.8096,0.8,"e",-0.539681826846632,0.999683230428515,"1","e"
"t_1_2_180108","c_1_2_2733","PPARA",2733,888.7286,2526.786,1,240.971148,-3155.82148,0.8,"e",-1.40471955071977,0.408579052945919,"1","e"
"t_1_2_180111","c_1_2_2733","MALAT1",2733,784.2166,2527.366,1,222.158988,-3155.92588,0.8,"e",-0.470154514681536,1.00033671325497,"1","e"
"t_1_2_180112","c_1_2_2733","CALM1",2733,816.1714,2527.329,1,227.910852,-3155.91922,0.8,"e",-4.04408443892089,0.861084568254271,"1","e"
"t_1_2_180113","c_1_2_2733","CCND1",2733,818.6728,2527.636,1,228.361104,-3155.97448,0.8,"e",-3.10608853174243,0.899469982133792,"1","e"
"t_1_2_180117","c_1_2_2733","HLA-B",2733,826.0833,2527.933,1,229.694994,-3156.02794,0.8,"e",-1.31591637617107,1.10413975642524,"1","e"
"t_1_2_180120","c_1_2_2733","NEAT1",2733,786.8,2527.878,1,222.624,-3156.01804,0.8,"e",-0.492345148800258,0.975436032442182,"1","e"
"t_1_2_180126","c_1_2_2733","ETS1",2733,803,2528.64,1,225.54,-3156.1552,0.8,"e",-0.147395371921199,1.00264752440639,"1","e"
"t_1_2_180128","c_1_2_2733","FN1",2733,837.75,2528.517,1,231.795,-3156.13306,0.8,"e",-0.554819473281333,1.09060661667243,"1","e"
"t_1_2_180133","c_1_2_2733","ETV5",2733,784.4875,2529.2,1,222.20775,-3156.256,0.8,"e",-1.74936217298825,1.01988215044113,"1","e"
"t_1_2_180147","c_1_2_2733","CD9",2733,819.5099,2530.83,1,228.511782,-3156.5494,0.8,"e",-0.31339953531262,0.999806178698893,"1","e"
"t_1_2_180154","c_1_2_2733","HLA-A",2733,812.9555,2531.811,1,227.33199,-3156.72598,0.8,"e",-0.81524096451094,1.00021108236614,"1","e"
"t_1_2_180158","c_1_2_2733","HLA-A",2733,823.7999,2532.157,1,229.283982,-3156.78826,0.8,"e",-0.81524096451094,1.06588894412709,"1","e"
"t_1_2_180160","c_1_2_2733","HLA-C",2733,857.0143,2532.3,1,235.262574,-3156.814,0.8,"e",-1.19147033105972,1.03079228108777,"1","e"
"t_1_2_180163","c_1_2_2733","TNFRSF14",2733,795.5333,2532.517,1,224.195994,-3156.85306,0.8,"e",-2.52862640226527,0.926991271727186,"1","e"
"t_1_2_180168","c_1_2_2733","VIM",2733,813.9428,2532.9,1,227.509704,-3156.922,0.8,"e",-2.21720275503733,0.995922885137681,"1","e"
"t_1_2_180169","c_1_2_2733","S100A6",2733,860.4,2532.977,1,235.872,-3156.93586,0.8,"e",-2.21418061794464,1.03316540038137,"1","e"
"t_1_2_180179","c_1_2_2733","CD63",2733,821.1857,2534.543,1,228.813426,-3157.21774,0.8,"e",-1.29633731920844,1.09639614267232,"1","e"
"t_1_2_180180","c_1_2_2733","ITGB1",2733,768.25,2534.325,1,219.285,-3157.1785,0.8,"e",-2.08214305402717,-0.822132421380302,"0","e"
"t_1_2_180181","c_1_2_2733","HSP90B1",2733,770.75,2534.75,1,219.735,-3157.255,0.8,"e",-2.19681423975674,-0.634844866465115,"0","e"
"t_1_2_180182","c_1_2_2733","ERBB3",2733,802.5444,2534.611,1,225.457992,-3157.22998,0.8,"e",-2.56505632745568,0.941357418614173,"1","e"
"t_1_2_180185","c_1_2_2733","TIMP1",2733,824.75,2534.775,1,229.455,-3157.2595,0.8,"e",-1.02493281677908,1.10324697257865,"1","e"
"t_1_2_180190","c_1_2_2733","COL6A2",2733,765.7401,2535.08,1,218.833218,-3157.3144,0.8,"e",-1.89253045821496,-1.03202182249743,"0","e"
"t_1_2_180195","c_1_2_2733","HLA-C",2733,859.5,2535.625,1,235.71,-3157.4125,0.8,"e",-1.19147033105972,1.00666714038582,"1","e"
"t_1_2_180199","c_1_2_2733","MALAT1",2733,802.9286,2536.129,1,225.527148,-3157.50322,0.8,"e",-0.470154514681536,1.00032331006377,"1","e"
"t_1_2_180208","c_1_2_2733","VIM",2733,839.7,2536.967,1,232.146,-3157.65406,0.8,"e",-2.21720275503733,0.529750379562438,"1","e"
"t_1_2_180211","c_1_2_2733","HLA-A",2733,790.46,2537.04,1,223.2828,-3157.6672,0.8,"e",-0.81524096451094,1.02938908953687,"1","e"
"t_1_2_180212","c_1_2_2733","CD44",2733,887.0818,2537.236,1,240.674724,-3157.70248,0.8,"e",-0.521071323871175,1.35770240675216,"1","e"
"t_1_2_180215","c_1_2_2733","NEAT1",2733,799.0143,2537.543,1,224.822574,-3157.75774,0.8,"e",-0.492345148800258,1.02852291939685,"1","e"
"t_1_2_180235","c_1_2_2733","S100A6",2733,841.95,2538.65,1,232.551,-3157.957,0.8,"e",-2.21418061794464,0.52730728492074,"1","e"
"t_1_2_180256","c_1_2_2733","HLA-C",2733,778.2,2540.922,1,221.076,-3158.36596,0.8,"e",-1.19147033105972,0.499353978297779,"1","e"
"t_1_2_180257","c_1_2_2733","FCGR3A",2733,830.3667,2541.083,1,230.466006,-3158.39494,0.8,"e",0,1.03823475087017,"1","e"
"t_1_2_180261","c_1_2_2733","SQSTM1",2733,768.24,2541.62,1,219.2832,-3158.4916,0.8,"e",-0.768328113440665,0.19789968989189,"1","e"
"t_1_2_180262","c_1_2_2733","CD38",2733,876.2429,2541.5,1,238.723722,-3158.47,0.8,"e",0,1.12698607729474,"1","e"
"t_1_2_180265","c_1_2_2733","S100A6",2733,776.4555,2542.022,1,220.76199,-3158.56396,0.8,"e",-2.21418061794464,0.464575449887869,"1","e"
"t_1_2_180268","c_1_2_2733","HDAC3",2733,778.6167,2542.134,1,221.151006,-3158.58412,0.8,"e",-2.46123025962312,0.618707471334421,"1","e"
"t_1_2_180270","c_1_2_2733","MZB1",2733,842.8571,2542.443,1,232.714278,-3158.63974,0.8,"e",-3.70480675393319,0.49370574209051,"1","e"
"t_1_2_180272","c_1_2_2733","LGALS1",2733,860.725,2542.65,1,235.9305,-3158.677,0.8,"e",-1.74911534320852,1.00051914085413,"1","e"
"t_1_2_180274","c_1_2_2733","GDF15",2733,827.475,2542.563,1,229.9455,-3158.66134,0.8,"e",-1.32179752492347,1.34765947387017,"1","e"
"t_1_2_180277","c_1_2_2733","CD59",2733,830.2401,2543.3,1,230.443218,-3158.794,0.8,"e",-0.806139075366508,1.11139979966995,"1","e"
"t_1_2_180284","c_1_2_2733","B2M",2733,884.9,2544.05,1,240.282,-3158.929,0.8,"e",-0.760298361278963,1.11611284574721,"1","e"
"t_1_2_180287","c_1_2_2733","RPL34",2733,878.48,2544.26,1,239.1264,-3158.9668,0.8,"e",-0.638727105184303,1.06438239046784,"1","e"
"t_1_2_180293","c_1_2_2733","HSP90AA1",2733,772.425,2544.638,1,220.0365,-3159.03484,0.8,"e",-1.07120754790237,0.855885622919117,"1","e"
"t_1_2_180296","c_1_2_2733","ITGB1",2733,835.8099,2545.51,1,231.445782,-3159.1918,0.8,"e",-2.08214305402717,0.420415518527713,"1","e"
"t_1_2_180310","c_1_2_2733","HLA-B",2733,878.4333,2547.75,1,239.117994,-3159.595,0.8,"e",-1.31591637617107,1.00038389778904,"1","e"
"t_1_2_180318","c_1_2_2733","S100A6",2733,870.7572,2548.414,1,237.736296,-3159.71452,0.8,"e",-2.21418061794464,1.04756261648351,"1","e"
"t_1_2_180332","c_1_2_2733","LGALS1",2733,872.64,2550.13,1,238.0752,-3160.0234,0.8,"e",-1.74911534320852,1.04512327962368,"1","e"
"t_1_2_180336","c_1_2_2733","B2M",2733,877.6333,2550.233,1,238.973994,-3160.04194,0.8,"e",-0.760298361278963,0.983756067370543,"1","e"
"t_1_2_180343","c_1_2_2733","SRGN",2733,870.225,2551.175,1,237.6405,-3160.2115,0.8,"e",-0.0929967239605425,1.01805260564447,"1","e"
"t_1_2_180349","c_1_2_2733","HSP90AB1",2733,868.4667,2551.467,1,237.324006,-3160.26406,0.8,"e",-1.31290033684019,1.00023934811357,"1","e"
"t_1_2_180362","c_1_2_2733","MZT2A",2733,838.1714,2553.072,1,231.870852,-3160.55296,0.8,"e",-1.39001825857841,0.999957674988703,"1","e"
"t_1_2_180367","c_1_2_2733","PHLDA2",2733,846.2667,2553.45,1,233.328006,-3160.621,0.8,"e",-0.19087511607585,1.13831037683186,"1","e"
"t_1_2_180368","c_1_2_2733","HLA-A",2733,779.6856,2553.507,1,221.343408,-3160.63126,0.8,"e",-0.81524096451094,1.00027710139282,"1","e"
"t_1_2_180371","c_1_2_2733","C11orf96",2733,787.875,2553.825,1,222.8175,-3160.6885,0.8,"e",-3.50846263973836,0.783670590246636,"1","e"
"t_1_2_180380","c_1_2_2733","MALAT1",2733,850.6833,2554.6,1,234.122994,-3160.828,0.8,"e",-0.470154514681536,1.20110673984207,"1","e"
"t_1_2_180387","c_1_2_2733","DDR1",2733,789.5125,2554.85,1,223.11225,-3160.873,0.8,"e",0,0.860356261509467,"1","e"
"t_1_2_180396","c_1_2_2733","GPX1",2733,801.08,2555.84,1,225.1944,-3161.0512,0.8,"e",0,1.00024690387766,"1","e"
"t_1_2_180403","c_1_2_2733","APOD",2733,862.375,2556.725,1,236.2275,-3161.2105,0.8,"e",-2.92621869946705,0.85077203890665,"1","e"
"t_1_2_180416","c_1_2_2733","HLA-B",2733,774.33,2557.91,1,220.3794,-3161.4238,0.8,"e",-1.31591637617107,1.0269305176102,"1","e"
"t_1_2_180424","c_1_2_2733","FKBP11",2733,840.2834,2558.517,1,232.251012,-3161.53306,0.8,"e",0,1.13682932129422,"1","e"
"t_1_2_180430","c_1_2_2733","HLA-B",2733,790.2799,2558.7,1,223.250382,-3161.566,0.8,"e",-1.31591637617107,0.999781087200113,"1","e"
"t_1_2_180442","c_1_2_2733","ITGA3",2733,822.8571,2559.971,1,229.114278,-3161.79478,0.8,"e",-0.549100623765557,0.999572883405277,"1","e"
"t_1_2_180471","c_1_2_2733","TIMP1",2733,838.7111,2562.278,1,231.967998,-3162.21004,0.8,"e",-1.02493281677908,1.06493803392999,"1","e"
"t_1_2_180476","c_1_2_2733","LMNA",2733,802.2111,2563.578,1,225.397998,-3162.44404,0.8,"e",-0.366656658093429,1.00277875172911,"1","e"
"t_1_2_180481","c_1_2_2733","HSP90AA1",2733,801.72,2564.1,1,225.3096,-3162.538,0.8,"e",-1.07120754790237,1.00021254461775,"1","e"
"t_1_2_180505","c_1_2_2733","CAV1",2733,790.7428,2565.843,1,223.333704,-3162.85174,0.8,"e",-3.66112698290629,1.04632989271674,"1","e"
"t_1_2_180530","c_1_2_2733","BMPR2",2733,846.35,2567.18,1,233.343,-3163.0924,0.8,"e",-0.726087032246244,1.10488255684363,"1","e"
"t_1_2_180532","c_1_2_2733","FCGR3A",2733,860.2125,2567.338,1,235.83825,-3163.12084,0.8,"e",0,1.097419380633,"1","e"
"t_1_2_180538","c_1_2_2733","HLA-C",2733,774.175,2567.675,1,220.3515,-3163.1815,0.8,"e",-1.19147033105972,1.02517860949697,"1","e"
"t_1_2_180545","c_1_2_2733","B2M",2733,788.05,2568,1,222.849,-3163.24,0.8,"e",-0.760298361278963,1.1343896379298,"1","e"
"t_1_2_180571","c_1_2_2733","S100A10",2733,793.0334,2569.944,1,223.746012,-3163.58992,0.8,"e",-1.11002422070301,1.01809294184769,"1","e"
"t_1_2_180582","c_1_2_2733","CD37",2733,864.8416,2570.634,1,236.671488,-3163.71412,0.8,"e",-0.894106224691506,1.05097352875202,"1","e"
"t_1_2_180597","c_1_2_2733","S100A10",2733,865.3143,2571.614,1,236.756574,-3163.89052,0.8,"e",-1.11002422070301,1.00021239907974,"1","e"
"t_1_2_180599","c_1_2_2733","MZT2A",2733,869.4429,2571.914,1,237.499722,-3163.94452,0.8,"e",-1.39001825857841,1.46978286955177,"1","e"
"t_1_2_180604","c_1_2_2733","HLA-B",2733,815.6334,2572.183,1,227.814012,-3163.99294,0.8,"e",-1.31591637617107,1.07393349072677,"1","e"
"t_1_2_180611","c_1_2_2733","HLA-DPA1",2733,855.275,2573.025,1,234.9495,-3164.1445,0.8,"e",-2.62134703558446,-0.142664615446349,"0","e"
"t_1_2_180614","c_1_2_2733","HLA-A",2733,844.48,2573.1,1,233.0064,-3164.158,0.8,"e",-0.81524096451094,1.00023124476842,"1","e"
"t_1_2_180654","c_1_2_2733","NEAT1",2733,867.7857,2575.885,1,237.201426,-3164.6593,0.8,"e",-0.492345148800258,1.00025063987519,"1","e"
"t_1_2_180655","c_1_2_2733","THBS2",2733,800.2857,2575.843,1,225.051426,-3164.65174,0.8,"e",-2.10088245169433,0.841408675291923,"1","e"
"t_1_2_180667","c_1_2_2733","HLA-DRA",2733,860.4601,2576.92,1,235.882818,-3164.8456,0.8,"e",-3.03215204496956,-0.958586808858093,"0","e"
"t_1_2_180671","c_1_2_2733","TNFRSF12A",2733,811.1,2577.157,1,226.998,-3164.88826,0.8,"e",-0.0121271792784192,1.16812357867812,"1","e"
"t_1_2_180677","c_1_2_2733","HLA-B",2733,785.5444,2577.278,1,222.397992,-3164.91004,0.8,"e",-1.31591637617107,1.05113799397601,"1","e"
"t_1_2_180682","c_1_2_2733","HLA-B",2733,789.5833,2577.783,1,223.124994,-3165.00094,0.8,"e",-1.31591637617107,1.10484476282866,"1","e"
"t_1_2_180684","c_1_2_2733","GDF15",2733,805.6428,2578,1,226.015704,-3165.04,0.8,"e",-1.32179752492347,0.990877364703514,"1","e"
